json,best_CE_T1,best_CE_Tstar,delta
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/092_spread_poisson_pairs20.json,0.005905913654714823,0.005401377100497484,0.0005045365542173386
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/093_near_both_pairs20.json,0.0078111207112669945,0.006572564598172903,0.0012385561130940914
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/094_deep_pos_near_neg_pairs20.json,0.005635571200400591,0.004747234284877777,0.0008883369155228138
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/095_grid_like_pairs20.json,0.005614718422293663,0.004727119114249945,0.0008875993080437183
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/096_cluster_pos_pairs20.json,0.009685218334197998,0.008073079399764538,0.0016121389344334602
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/097_cluster_neg_pairs20.json,0.008566981181502342,0.0075951674953103065,0.0009718136861920357
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/098_edge_heavy_neg_pairs20.json,0.005350459832698107,0.004908376839011908,0.0004420829936861992
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/099_uniform_pairs20.json,0.0057261036708951,0.005510828923434019,0.00021527474746108055
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/100_boundary_band_pairs20.json,0.006367606110870838,0.005837275180965662,0.0005303309299051762
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/101_spread_poisson_pairs20.json,0.006096810568124056,0.005319735500961542,0.0007770750671625137
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/102_near_both_pairs20.json,0.006537492386996746,0.0054138097912073135,0.0011236825957894325
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/103_deep_pos_near_neg_pairs20.json,0.005567419342696667,0.005049992818385363,0.0005174265243113041
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/104_grid_like_pairs20.json,0.01629646122455597,0.013581453822553158,0.0027150074020028114
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/105_cluster_pos_pairs20.json,0.0375467985868454,0.03878885135054588,-0.0012420527637004852
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/106_cluster_neg_pairs20.json,0.005977268796414137,0.00557680381461978,0.0004004649817943573
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/107_edge_heavy_neg_pairs20.json,0.005948934238404036,0.005372062791138887,0.0005768714472651482
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/108_uniform_pairs20.json,0.00642877072095871,0.005144970957189798,0.0012837997637689114
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/109_boundary_band_pairs20.json,0.006161106750369072,0.005738783162087202,0.0004223235882818699
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/110_spread_poisson_pairs20.json,0.00571045745164156,0.004954861011356115,0.0007555964402854443
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/111_near_both_pairs20.json,0.0068776109255850315,0.006537130568176508,0.00034048035740852356
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/112_deep_pos_near_neg_pairs20.json,0.00542741734534502,0.004552260506898165,0.0008751568384468555
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/113_grid_like_pairs20.json,0.008126839995384216,0.007587044965475798,0.0005397950299084187
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/114_cluster_pos_pairs20.json,0.028815820813179016,0.024112241342663765,0.004703579470515251
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/115_cluster_neg_pairs20.json,0.009618044830858707,0.006725371815264225,0.0028926730155944824
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/116_edge_heavy_neg_pairs20.json,0.006672728806734085,0.0062977164052426815,0.0003750124014914036
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/117_uniform_pairs20.json,0.0067638517357409,0.005333536304533482,0.0014303154312074184
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/118_boundary_band_pairs20.json,0.0057668439112603664,0.005259995814412832,0.0005068480968475342
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/119_spread_poisson_pairs20.json,0.005792267620563507,0.005206813104450703,0.0005854545161128044
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/120_near_both_pairs20.json,0.006087315734475851,0.005295069422572851,0.0007922463119029999
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/121_deep_pos_near_neg_pairs20.json,0.005168774165213108,0.004545183386653662,0.0006235907785594463
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/122_grid_like_pairs20.json,0.005398240406066179,0.004831070080399513,0.000567170325666666
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/123_cluster_pos_pairs20.json,0.009526611305773258,0.006892882287502289,0.0026337290182709694
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/124_cluster_neg_pairs20.json,0.005935400724411011,0.006088086869567633,-0.00015268614515662193
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/125_edge_heavy_neg_pairs20.json,0.005906384438276291,0.005301376339048147,0.0006050080992281437
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/126_uniform_pairs20.json,0.006494487635791302,0.00557397585362196,0.000920511782169342
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/127_boundary_band_pairs20.json,0.008735121227800846,0.00799441896378994,0.0007407022640109062
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/128_spread_poisson_pairs20.json,0.005482561886310577,0.004480119328945875,0.0010024425573647022
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/129_near_both_pairs20.json,0.006848264019936323,0.005566700361669064,0.0012815636582672596
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/130_deep_pos_near_neg_pairs20.json,0.005347052589058876,0.00450047105550766,0.0008465815335512161
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/131_grid_like_pairs20.json,0.007177331019192934,0.00587666779756546,0.0013006632216274738
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/132_cluster_pos_pairs20.json,0.011197855696082115,0.008797328919172287,0.002400526776909828
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/133_cluster_neg_pairs20.json,0.012591120786964893,0.013817963190376759,-0.0012268424034118652
