dataset,sample_id,iteration,n_inclusion,n_exclusion,miou,dice
Clock,sample_000366,29,29,29,0.4835069444444444,0.6518431831480398
Clock,sample_000366,30,30,30,0.4716155032588686,0.6409493542497803
Clock,sample_000366,31,31,31,0.4535033672445909,0.6240141955835962
Clock,sample_000366,32,32,32,0.4463982651329436,0.6172549786512825
Clock,sample_000366,33,33,33,0.44545497384666133,0.6163526113320728
Clock,sample_000366,34,34,34,0.4385526559318897,0.609713734319717
Clock,sample_000366,35,35,35,0.43015973860954804,0.6015548151673806
Clock,sample_000366,36,36,36,0.42262568586340726,0.5941488194161362
Clock,sample_000366,37,37,37,0.41666299898772063,0.588231639120169
Clock,sample_000366,38,38,38,0.4095386210471747,0.5810959911732254
Clock,sample_000366,39,39,39,0.3976848550937382,0.5690622655663916
Clock,sample_000366,40,40,40,0.3895618609616885,0.5606973995271868
Clock,sample_000366,41,41,41,0.3911678440120626,0.562358949994061
Clock,sample_000366,42,42,42,0.3939103632122626,0.5651875093381145
Clock,sample_000366,43,43,43,0.3888843179200263,0.5599952608038862
Clock,sample_000366,44,44,44,0.36596368122758993,0.5358322278359536
Clock,sample_000366,45,45,45,0.3663553565915406,0.5362519418161277
Clock,sample_000366,46,46,46,0.365677101382311,0.5355249802638998
Clock,sample_000366,47,47,47,0.3624460816123984,0.5320520004482797
Clock,sample_000366,48,48,48,0.3569655483676847,0.5261232295795338
Clock,sample_000366,49,49,49,0.3430917143783083,0.5108984155071181
Clock,sample_000366,50,50,50,0.34017710490609154,0.5076599259318466
Clock,sample_000366,51,51,51,0.33808915388983535,0.5053312821600976
Clock,sample_000366,52,52,52,0.3346214649569647,0.5014477494077388
Clock,sample_000366,53,53,53,0.3325420652098024,0.4991092947710364
Clock,sample_000366,54,54,54,0.3312930374904361,0.49770114942528737
Clock,sample_000366,55,55,55,0.3224802003655317,0.48769002405691764
Clock,sample_000366,56,56,56,0.32699567574987987,0.49283608338074797
Clock,sample_000366,57,57,57,0.3254320650317645,0.491058083801474
Clock,sample_000366,58,58,58,0.3239273815190046,0.4893431256740794
Clock,sample_000366,59,59,59,0.3196699315711794,0.48446952366427737
Clock,sample_000366,60,60,60,0.3200644966240048,0.4849225131689442
Clock,sample_000366,61,61,61,0.3194421162034398,0.48420785160716556
Clock,sample_000366,62,62,62,0.3246119733924612,0.49012387010378305
Clock,sample_000366,63,63,63,0.32360544217687076,0.48897568998303953
Clock,sample_000366,64,64,64,0.32259268052776174,0.4878186387649382
Clock,sample_000366,65,65,65,0.3221085439392913,0.4872649003228617
Clock,sample_000366,66,66,66,0.32005383580080754,0.48491027732463293
Clock,sample_000366,67,67,67,0.3190112027906353,0.48371265098537825
Clock,sample_000366,68,68,68,0.3161581620796122,0.48042578952678844
Clock,sample_000366,69,69,69,0.31507891863273885,0.4791787232971844
Clock,sample_000366,70,70,70,0.314398070123261,0.4783909490886235
Clock,sample_000366,71,71,71,0.3130225821318059,0.47679695138767014
Clock,sample_000366,72,72,72,0.31212658394064735,0.4757568176132099
Clock,sample_000366,73,73,73,0.31115619988873255,0.4746287283164857
Clock,sample_000366,74,74,74,0.3103605808451623,0.47370256001593786
Clock,sample_000366,75,75,75,0.3131429701925613,0.4769365976145637
Clock,sample_000366,76,76,76,0.3124711924672417,0.4761570299761696
Clock,sample_000366,77,77,77,0.31199053378911384,0.4755987573905201
Clock,sample_000366,78,78,78,0.31076610658019715,0.4741747669856818
Clock,sample_000366,79,79,79,0.31067579519769384,0.4740696308515158
Clock,sample_000366,80,80,80,0.31267745130406077,0.4763964689016876
Clock,sample_000366,81,81,81,0.31273544379089285,0.47646377687157027
Clock,sample_000366,82,82,82,0.31146031954763626,0.4749824526220796
Clock,sample_000366,83,83,83,0.3100579700651754,0.47335
Clock,sample_000366,84,84,84,0.31057124097176625,0.47394789579158314
Clock,sample_000366,85,85,85,0.31070513241769077,0.4741037854098772
Clock,sample_000366,86,86,86,0.3095659006089177,0.4727763611819409
Clock,sample_000366,87,87,87,0.30888358872153426,0.47198023014902274
Clock,sample_000366,88,88,88,0.30479617077323395,0.4671935396508851
Clock,sample_000366,89,89,89,0.30446236386416936,0.46680130036449613
Clock,sample_000366,90,90,90,0.3044344473007712,0.4667684879538848
Clock,sample_000366,91,91,91,0.30301770986509813,0.4651014450087093
Clock,sample_000366,92,92,92,0.19956778322666446,0.33273281596452325
Clock,sample_000366,93,93,93,0.19916220812077476,0.33216892055476777
Clock,sample_000366,94,94,94,0.19886116575214827,0.3317501165823244
Clock,sample_000366,95,95,95,0.1984789617260478,0.3312180990481446
Clock,sample_000366,96,96,96,0.19808596650441382,0.33067070651425423
Clock,sample_000366,97,97,97,0.19793899422918385,0.3304659004886106
Clock,sample_000366,98,98,98,0.19793899422918385,0.3304659004886106
Clock,sample_000366,99,99,99,0.1979593940018551,0.33049433059756705
Clock,sample_000366,100,100,100,0.19785743716522455,0.3303522289488167
Clock,sample_000367,1,1,1,0.9366770965643297,0.9673033240554116
Clock,sample_000367,2,2,2,0.9128746699798105,0.9544531947714541
Clock,sample_000367,3,3,3,0.9319295416485766,0.9647655585341188
Clock,sample_000367,4,4,4,0.9304655274012964,0.963980463980464
Clock,sample_000367,5,5,5,0.9270290394638868,0.9621329211746522
Clock,sample_000367,6,6,6,0.9244738312534923,0.9607548995886765
Clock,sample_000367,7,7,7,0.9239417373210348,0.9604674813152755
Clock,sample_000367,8,8,8,0.9221521543288497,0.9594996444501908
Clock,sample_000367,9,9,9,0.9222574232823953,0.9595566255715878
Clock,sample_000367,10,10,10,0.9203317182258666,0.9585132709010626
Clock,sample_000367,11,11,11,0.6117242591760592,0.7590929474360373
Clock,sample_000367,12,12,12,0.6142103094401821,0.7610040722056768
Clock,sample_000367,13,13,13,0.5887855744616775,0.7411768887203971
Clock,sample_000367,14,14,14,0.5166443419159598,0.6812992705505218
Clock,sample_000367,15,15,15,0.467336608605032,0.6369862318767058
Clock,sample_000367,16,16,16,0.4937451566478468,0.6610835247906321
Clock,sample_000367,17,17,17,0.4729543144127331,0.6421846350357444
Clock,sample_000367,18,18,18,0.4504514900614488,0.621119000735923
Clock,sample_000367,19,19,19,0.4279699823666908,0.5994103344628875
Clock,sample_000367,20,20,20,0.4233310364395444,0.5948455076178272
Clock,sample_000367,21,21,21,0.40733001959690085,0.5788692260164701
Clock,sample_000367,22,22,22,0.40404833292584064,0.5755476125011456
Clock,sample_000367,23,23,23,0.37874705086288457,0.5494075952885584
Clock,sample_000367,24,24,24,0.3725038221804069,0.5428091582122292
Clock,sample_000367,25,25,25,0.3730661992211856,0.5434059908149976
Clock,sample_000367,26,26,26,0.361832825226373,0.5313909586020248
Clock,sample_000367,27,27,27,0.3686198400892525,0.5386738220384318
Clock,sample_000367,28,28,28,0.3779994993384115,0.5486206628085019
Clock,sample_000367,29,29,29,0.3671749645038036,0.5371294443459392
Clock,sample_000367,30,30,30,0.3669371126524865,0.5368748997391106
Clock,sample_000367,31,31,31,0.368098514862955,0.5381169716419554
Clock,sample_000367,32,32,32,0.3643374432781776,0.534086995960122
Clock,sample_000367,33,33,33,0.3635032990657412,0.5331902010282044
Clock,sample_000367,34,34,34,0.3615715162676489,0.5311091073038774
Clock,sample_000367,35,35,35,0.3576676777890125,0.5268854575244526
Clock,sample_000367,36,36,36,0.355375493190076,0.5243941549417386
Clock,sample_000367,37,37,37,0.35366340144497144,0.5225278323510151
Clock,sample_000367,38,38,38,0.3523101035297234,0.5210492809454629
Clock,sample_000367,39,39,39,0.35159716793111423,0.5202691693551015
Clock,sample_000367,40,40,40,0.34961838738600826,0.5180996208315779
Clock,sample_000367,41,41,41,0.3490420828557393,0.5174665598524021
Clock,sample_000367,42,42,42,0.3488719671844999,0.5172795871986283
Clock,sample_000367,43,43,43,0.34748292820618604,0.5157511400441516
Clock,sample_000367,44,44,44,0.3474488854142915,0.5157136410520887
Clock,sample_000367,45,45,45,0.3461970978136286,0.5143334484614335
Clock,sample_000367,46,46,46,0.3456013296925086,0.513675666137286
Clock,sample_000367,47,47,47,0.34548004314994607,0.5135416833699469
Clock,sample_000367,48,48,48,0.34421738009283137,0.5121454092031749
Clock,sample_000367,49,49,49,0.3449910573835844,0.5130012656808242
Clock,sample_000367,50,50,50,0.34528098371265237,0.5133217341105347
Clock,sample_000367,51,51,51,0.34514734265658864,0.5131740318870087
Clock,sample_000367,52,52,52,0.3459092285726647,0.5140156872830141
Clock,sample_000367,53,53,53,0.34467938429720907,0.5126566054663719
Clock,sample_000367,54,54,54,0.34427251905934475,0.5122064375759903
Clock,sample_000367,55,55,55,0.34386710906377177,0.5117576086869672
Clock,sample_000367,56,56,56,0.342723507187122,0.5104900679144214
Clock,sample_000367,57,57,57,0.3427036053780937,0.5104679901140078
Clock,sample_000367,58,58,58,0.34244598163215123,0.5101821396430477
Clock,sample_000367,59,59,59,0.34203446287873934,0.509725304885325
Clock,sample_000367,60,60,60,0.34247703380495575,0.510216599883694
Clock,sample_000367,61,61,61,0.3413525510692882,0.5089676845914545
Clock,sample_000367,62,62,62,0.34153957647259436,0.5091755509302658
Clock,sample_000367,63,63,63,0.3414465201035817,0.5090721321893867
Clock,sample_000367,64,64,64,0.3401939357932483,0.5076786675532757
Clock,sample_000367,65,65,65,0.3402374712180215,0.507727143173829
Clock,sample_000367,66,66,66,0.34052209774452075,0.508043990199732
Clock,sample_000367,67,67,67,0.33995145065032806,0.5074086087004676
Clock,sample_000367,68,68,68,0.34009592122575444,0.5075695192246785
Clock,sample_000367,69,69,69,0.34060629259838165,0.50813769035533
Clock,sample_000367,70,70,70,0.34038259317875236,0.5078887101503253
Clock,sample_000367,71,71,71,0.34064719139346006,0.5081832022329358
Clock,sample_000367,72,72,72,0.34171540793237415,0.5093709230916091
Clock,sample_000367,73,73,73,0.34138724873702386,0.5090062531285506
Clock,sample_000367,74,74,74,0.3417051650004801,0.5093595432352053
Clock,sample_000367,75,75,75,0.3417193237127487,0.5093752734620495
Clock,sample_000367,76,76,76,0.34172270252961895,0.509379027254069
Clock,sample_000367,77,77,77,0.34204984017361745,0.5097423805502892
Clock,sample_000367,78,78,78,0.3415930336790882,0.5092349544218012
Clock,sample_000367,79,79,79,0.34187139500106817,0.5095442026332129
Clock,sample_000367,80,80,80,0.34262423275095605,0.5103799326620817
Clock,sample_000367,81,81,81,0.34242865400672245,0.5101629095664516
Clock,sample_000367,82,82,82,0.3418887440429124,0.5095634724721696
Clock,sample_000367,83,83,83,0.3421173652182283,0.5098173588754662
Clock,sample_000367,84,84,84,0.34188618755009353,0.5095606329688532
Clock,sample_000367,85,85,85,0.3417651206016194,0.5094261512005605
Clock,sample_000367,86,86,86,0.3419814850447908,0.5096664728327107
Clock,sample_000367,87,87,87,0.34180703459619965,0.5094727122205948
Clock,sample_000367,88,88,88,0.34155087404751233,0.509188105579686
Clock,sample_000367,89,89,89,0.4786511091165534,0.6474158862296219
Clock,sample_000367,90,90,90,0.34075185729186624,0.5082996610277132
Clock,sample_000367,91,91,91,0.34073711433467074,0.5082832580550418
Clock,sample_000367,92,92,92,0.34176431005201713,0.509425250756249
Clock,sample_000367,93,93,93,0.34236983265345455,0.5100976263399694
Clock,sample_000367,94,94,94,0.34166159496887577,0.5093111351626664
Clock,sample_000367,95,95,95,0.3420070772618908,0.5096948936509201
Clock,sample_000367,96,96,96,0.3415571111490524,0.5091950365892459
Clock,sample_000367,97,97,97,0.3415584276977918,0.5091964996022276
Clock,sample_000367,98,98,98,0.47593523171412616,0.6449269879700386
Clock,sample_000367,99,99,99,0.34138666666666667,0.5090056061389209
Clock,sample_000367,100,100,100,0.3414290742696234,0.5090527420624508
Clock,sample_000368,1,1,1,0.6087323943661972,0.7567851514620907
Clock,sample_000368,2,2,2,0.7287292817679558,0.8430808565036753
Clock,sample_000368,3,3,3,0.7119777158774373,0.831760494630654
Clock,sample_000368,4,4,4,0.6927829261443414,0.818513603185136
Clock,sample_000368,5,5,5,0.7284533648170012,0.842896174863388
Clock,sample_000368,6,6,6,0.7138271038752579,0.833021139951833
Clock,sample_000368,7,7,7,0.1638285107757626,0.2815337642253856
Clock,sample_000368,8,8,8,0.14797215622525114,0.25779746559674666
Clock,sample_000368,9,9,9,0.09978356803552857,0.18146037263270887
Clock,sample_000368,10,10,10,0.09527643585614601,0.17397696642979663
Clock,sample_000368,11,11,11,0.08806529235196349,0.1618750142495611
Clock,sample_000368,12,12,12,0.07331983972902639,0.1366225369458128
Clock,sample_000368,13,13,13,0.08100399315459213,0.14986807387862797
Clock,sample_000368,14,14,14,0.0752644857633515,0.1399925074432636
Clock,sample_000368,15,15,15,0.0771303176465476,0.14321445860900436
Clock,sample_000368,16,16,16,0.04096185355271963,0.07870000886760663
Clock,sample_000368,17,17,17,0.042291105763503374,0.08115027659671742
Clock,sample_000368,18,18,18,0.04412952949219964,0.08452884100244062
Clock,sample_000368,19,19,19,0.04066484152166692,0.07815165824610067
Clock,sample_000368,20,20,20,0.03802199920742875,0.07325856144948771
Clock,sample_000368,21,21,21,0.04047659768542272,0.07780395594761931
Clock,sample_000368,22,22,22,0.04070214058863321,0.07822053784882504
Clock,sample_000368,23,23,23,0.04265698973829036,0.08182362974231319
Clock,sample_000368,24,24,24,0.041291553260287994,0.0793083418971449
Clock,sample_000368,25,25,25,0.042996947822295434,0.08244884687739508
Clock,sample_000368,26,26,26,0.03941335168922295,0.07583768598925454
Clock,sample_000368,27,27,27,0.03811630304071465,0.07343358914424011
Clock,sample_000368,28,28,28,0.03663721928665786,0.07068474603269419
Clock,sample_000368,29,29,29,0.03414479315949947,0.06603484035379793
Clock,sample_000368,30,30,30,0.03806317414706324,0.07333498595273509
Clock,sample_000368,31,31,31,0.04019793235424003,0.0772890064552649
Clock,sample_000368,32,32,32,0.03778123071028714,0.0728115513988022
Clock,sample_000368,33,33,33,0.03613194776643495,0.06974391214231687
Clock,sample_000368,34,34,34,0.03724961438779472,0.07182381920629621
Clock,sample_000368,35,35,35,0.036786802346065364,0.07096309918842202
Clock,sample_000368,36,36,36,0.03582420909228518,0.0691704418140192
Clock,sample_000368,37,37,37,0.03371416089727153,0.06522917489687359
Clock,sample_000368,38,38,38,0.034821332234744824,0.0672992161063138
Clock,sample_000368,39,39,39,0.03357704276107333,0.06497250107524914
Clock,sample_000368,40,40,40,0.03284208968203307,0.06359556801590785
Clock,sample_000368,41,41,41,0.032242536533972736,0.06247085426693532
Clock,sample_000368,42,42,42,0.03189950308661389,0.06182676315124916
Clock,sample_000368,43,43,43,0.030400863213242788,0.059007837238100776
Clock,sample_000368,44,44,44,0.030295272230756103,0.05880891244926696
Clock,sample_000368,45,45,45,0.030433701681140537,0.059069693919149395
Clock,sample_000368,46,46,46,0.03140731303801612,0.06090186222454774
Clock,sample_000368,47,47,47,0.02989649916205587,0.05805728864284955
Clock,sample_000368,48,48,48,0.028835297653375353,0.056054254202095324
Clock,sample_000368,49,49,49,0.02920368542283646,0.056750059947246426
Clock,sample_000368,50,50,50,0.028962805231253722,0.05629514513839884
Clock,sample_000368,51,51,51,0.029260010220397936,0.056856401550337936
Clock,sample_000368,52,52,52,0.02929526324475986,0.05692295357973222
Clock,sample_000368,53,53,53,0.029013460611162417,0.0563908281509368
Clock,sample_000368,54,54,54,0.028555111364934323,0.0555247084952804
Clock,sample_000368,55,55,55,0.027803231440364028,0.05410224562419513
Clock,sample_000368,56,56,56,0.02821378899264852,0.0548792270531401
Clock,sample_000368,57,57,57,0.02820011756668732,0.05485336382459285
Clock,sample_000368,58,58,58,0.027865429598580824,0.05421999572349329
Clock,sample_000368,59,59,59,0.02697957911856575,0.05254160777319786
Clock,sample_000368,60,60,60,0.02647179448939264,0.05157822091460535
Clock,sample_000368,61,61,61,0.02643532653213195,0.05150899593731863
Clock,sample_000368,62,62,62,0.026449901651069918,0.05153666361801896
Clock,sample_000368,63,63,63,0.022575229567827437,0.044153679680600987
Clock,sample_000368,64,64,64,0.021976797454405884,0.04300840784085678
Clock,sample_000368,65,65,65,0.022430591535768894,0.043876996094329365
Clock,sample_000368,66,66,66,0.022566906108956838,0.044137759542459284
Clock,sample_000368,67,67,67,0.02243115845875826,0.043878080735668554
Clock,sample_000368,68,68,68,0.02213727605495033,0.04331566135693935
Clock,sample_000368,69,69,69,0.022244501535183907,0.0435209022925095
Clock,sample_000368,70,70,70,0.022398748193903754,0.04381607124122907
Clock,sample_000368,71,71,71,0.02269226098017783,0.04437749623416317
Clock,sample_000368,72,72,72,0.022639295439616854,0.04427620870931734
Clock,sample_000368,73,73,73,0.020251575914886334,0.039699180854930245
Clock,sample_000368,74,74,74,0.019959069851122207,0.039137001554455556
Clock,sample_000368,75,75,75,0.020076800832480306,0.0393633122841255
Clock,sample_000368,76,76,76,0.02000946926996438,0.03923388923886255
Clock,sample_000368,77,77,77,0.01972967565524754,0.03869589387514852
Clock,sample_000368,78,78,78,0.019554272746301213,0.038358473440809095
Clock,sample_000368,79,79,79,0.01895587819112865,0.03720647497471532
Clock,sample_000368,80,80,80,0.01886632016411041,0.03703394604519185
Clock,sample_000368,81,81,81,0.01895496726931004,0.03720472028338469
Clock,sample_000368,82,82,82,0.0188407873856948,0.036984752905386754
